"","symbol","company","date","open","high","low","close","volume","adjusted"
"264","GILD","Gilead Sciences, Inc.",2020-09-10,64.690002,65.040001,63.549999,63.77,8420600,63.108768
"265","GILD","Gilead Sciences, Inc.",2020-09-11,64.370003,65.910004,64.220001,65.580002,10213000,64.900002
"266","GILD","Gilead Sciences, Inc.",2020-09-14,64.440002,67.919998,64.309998,66.339996,18854200,66.339996
"267","GILD","Gilead Sciences, Inc.",2020-09-15,67.040001,67.129997,65.919998,66.199997,8327700,66.199997
"268","GILD","Gilead Sciences, Inc.",2020-09-16,66.32,66.550003,65.610001,65.650002,7563600,65.650002
"269","GILD","Gilead Sciences, Inc.",2020-09-17,64.82,65.540001,64.400002,65.040001,8498300,65.040001
"270","GILD","Gilead Sciences, Inc.",2020-09-18,64.949997,65.169998,64.050003,65.050003,14256900,65.050003
"271","GILD","Gilead Sciences, Inc.",2020-09-21,64.809998,64.970001,63.459999,64.209999,8575200,64.209999
"272","GILD","Gilead Sciences, Inc.",2020-09-22,64.080002,64.580002,63.290001,63.400002,7228200,63.400002
"273","GILD","Gilead Sciences, Inc.",2020-09-23,63.509998,64.080002,63,63.09,8520200,63.09
"274","GILD","Gilead Sciences, Inc.",2020-09-24,62.700001,62.84,61.650002,62.25,9004600,62.25
"275","GILD","Gilead Sciences, Inc.",2020-09-25,62.099998,62.509998,61.77,62.25,7142800,62.25
"276","GILD","Gilead Sciences, Inc.",2020-09-28,62.939999,63.41,62.52,62.849998,7474700,62.849998
"277","GILD","Gilead Sciences, Inc.",2020-09-29,62.959999,63.029999,61.950001,62.099998,8657900,62.099998
"278","GILD","Gilead Sciences, Inc.",2020-09-30,62.349998,63.43,62.110001,63.189999,10063800,63.189999
"279","GILD","Gilead Sciences, Inc.",2020-10-01,63.330002,63.709999,62.709999,63.32,8356500,63.32
"280","GILD","Gilead Sciences, Inc.",2020-10-02,63.299999,63.84,62.150002,62.169998,7796600,62.169998
"281","GILD","Gilead Sciences, Inc.",2020-10-05,63.709999,64.089996,63.099998,63.599998,10193900,63.599998
"282","GILD","Gilead Sciences, Inc.",2020-10-06,63.790001,63.790001,62.349998,62.52,8398100,62.52
"283","GILD","Gilead Sciences, Inc.",2020-10-07,62.73,63.169998,62.290001,62.84,6351400,62.84
"284","GILD","Gilead Sciences, Inc.",2020-10-08,63.330002,64.050003,63.02,63.32,6434900,63.32
"285","GILD","Gilead Sciences, Inc.",2020-10-09,64.610001,64.690002,63.720001,63.84,9364500,63.84
"286","GILD","Gilead Sciences, Inc.",2020-10-12,64.07,64.989998,63.549999,64.550003,7750200,64.550003
"287","GILD","Gilead Sciences, Inc.",2020-10-13,64.550003,64.989998,64,64.489998,6450200,64.489998
"288","GILD","Gilead Sciences, Inc.",2020-10-14,64.410004,64.589996,63.439999,64.050003,7143700,64.050003
"289","GILD","Gilead Sciences, Inc.",2020-10-15,63.48,63.549999,62.650002,62.959999,9630700,62.959999
"290","GILD","Gilead Sciences, Inc.",2020-10-16,62.400002,62.860001,61.830002,62,12307200,62
"291","GILD","Gilead Sciences, Inc.",2020-10-19,62,62.099998,60.209999,60.57,9643600,60.57
"292","GILD","Gilead Sciences, Inc.",2020-10-20,60.59,60.900002,59.860001,60.549999,9208000,60.549999
"293","GILD","Gilead Sciences, Inc.",2020-10-21,60.240002,60.5,59.900002,60.209999,7493700,60.209999
"294","GILD","Gilead Sciences, Inc.",2020-10-22,59.919998,60.900002,59.650002,60.669998,17061800,60.669998
"295","GILD","Gilead Sciences, Inc.",2020-10-23,63.380001,63.639999,60.759998,60.790001,30965400,60.790001
"296","GILD","Gilead Sciences, Inc.",2020-10-26,60.360001,60.689999,59.400002,59.959999,10256300,59.959999
"297","GILD","Gilead Sciences, Inc.",2020-10-27,59.810001,60.209999,59.439999,60.009998,7699900,60.009998
"298","GILD","Gilead Sciences, Inc.",2020-10-28,59.310001,59.57,58.060001,58.720001,12150800,58.720001
"299","GILD","Gilead Sciences, Inc.",2020-10-29,57.799999,58.889999,57.040001,58.529999,12529400,58.529999
"300","GILD","Gilead Sciences, Inc.",2020-10-30,57.790001,58.580002,57.18,58.150002,11869100,58.150002
"301","GILD","Gilead Sciences, Inc.",2020-11-02,58.779999,59.150002,57.830002,58.529999,9352600,58.529999
"302","GILD","Gilead Sciences, Inc.",2020-11-03,58.82,59.389999,58.400002,58.830002,6599700,58.830002
"303","GILD","Gilead Sciences, Inc.",2020-11-04,59.389999,61.189999,59.369999,59.869999,12935200,59.869999
"304","GILD","Gilead Sciences, Inc.",2020-11-05,60.34,60.470001,59.200001,59.630001,7519800,59.630001
"305","GILD","Gilead Sciences, Inc.",2020-11-06,59.419998,59.5,58.720001,59.07,7209800,59.07
"306","GILD","Gilead Sciences, Inc.",2020-11-09,59.400002,60.369999,58.990002,59.049999,10807100,59.049999
"307","GILD","Gilead Sciences, Inc.",2020-11-10,58.439999,61.450001,58.18,60.619999,10524400,60.619999
"308","GILD","Gilead Sciences, Inc.",2020-11-11,60.93,61.119999,59.560001,60.099998,7336400,60.099998
"309","GILD","Gilead Sciences, Inc.",2020-11-12,59.900002,59.990002,58.919998,59.98,9226200,59.98
"310","GILD","Gilead Sciences, Inc.",2020-11-13,59.959999,60.98,59.77,60.59,6740800,60.59
"311","GILD","Gilead Sciences, Inc.",2020-11-16,60.259998,61.299999,60.25,61.09,6969300,61.09
"312","GILD","Gilead Sciences, Inc.",2020-11-17,60.799999,61.049999,60.369999,60.970001,5488400,60.970001
"313","GILD","Gilead Sciences, Inc.",2020-11-18,61.040001,61.639999,60.560001,60.900002,8884200,60.900002
"314","GILD","Gilead Sciences, Inc.",2020-11-19,60.5,60.959999,59.900002,60.630001,7525100,60.630001
"315","GILD","Gilead Sciences, Inc.",2020-11-20,59.599998,60.259998,59.48,60.110001,9440800,60.110001
"316","GILD","Gilead Sciences, Inc.",2020-11-23,60.07,60.290001,59.369999,59.889999,8684000,59.889999
"317","GILD","Gilead Sciences, Inc.",2020-11-24,59.630001,60.98,59.59,60.25,7827300,60.25
"318","GILD","Gilead Sciences, Inc.",2020-11-25,60.18,60.439999,59.470001,59.5,8336100,59.5
"319","GILD","Gilead Sciences, Inc.",2020-11-27,59.639999,60.060001,59.279999,60.029999,5040700,60.029999
"320","GILD","Gilead Sciences, Inc.",2020-11-30,59.759998,60.790001,59.639999,60.669998,16315700,60.669998
"321","GILD","Gilead Sciences, Inc.",2020-12-01,60.82,61.98,60.799999,61.119999,9623200,61.119999
"322","ZG","Zillow Group, Inc.",2020-07-01,57.82,59.380001,57.360001,58.599998,394000,58.599998
"323","ZG","Zillow Group, Inc.",2020-07-02,59.889999,60.389999,58.59,59.389999,583600,59.389999
"324","ZG","Zillow Group, Inc.",2020-07-06,61,62.790001,60.049999,60.98,558500,60.98
"325","ZG","Zillow Group, Inc.",2020-07-07,60.880001,65.82,60.25,62.029999,666200,62.029999
"326","ZG","Zillow Group, Inc.",2020-07-08,63.23,63.369999,60.189999,63.200001,591500,63.200001
"327","ZG","Zillow Group, Inc.",2020-07-09,63.400002,64.010002,61.509998,62.419998,258200,62.419998
"328","ZG","Zillow Group, Inc.",2020-07-10,62.389999,62.77,61.09,61.75,366600,61.75
"329","ZG","Zillow Group, Inc.",2020-07-13,62.669998,62.98,58.07,58.220001,653000,58.220001
"330","ZG","Zillow Group, Inc.",2020-07-14,58.139999,59.200001,56.299999,57.75,487100,57.75
"331","ZG","Zillow Group, Inc.",2020-07-15,59.150002,59.509998,56.959999,58.970001,459600,58.970001
"332","ZG","Zillow Group, Inc.",2020-07-16,57.990002,62.400002,57.75,61.740002,423400,61.740002
"333","ZG","Zillow Group, Inc.",2020-07-17,62.490002,64.32,61.75,64.050003,549500,64.050003
"334","ZG","Zillow Group, Inc.",2020-07-20,64.169998,66.830002,64.019997,65.970001,689400,65.970001
"335","ZG","Zillow Group, Inc.",2020-07-21,66.959999,67.540001,64.389999,64.559998,544700,64.559998
"336","ZG","Zillow Group, Inc.",2020-07-22,64.599998,67.550003,64.5,66.980003,459900,66.980003
"337","ZG","Zillow Group, Inc.",2020-07-23,66.919998,69.010002,64.110001,65.330002,656800,65.330002
"338","ZG","Zillow Group, Inc.",2020-07-24,64.160004,67.279999,64,65.43,521700,65.43
"339","ZG","Zillow Group, Inc.",2020-07-27,66.18,66.900002,64.910004,66.730003,655500,66.730003
"340","ZG","Zillow Group, Inc.",2020-07-28,66.440002,67.160004,64.860001,64.860001,485600,64.860001
"341","ZG","Zillow Group, Inc.",2020-07-29,65.580002,66.870003,64.860001,66.410004,435400,66.410004
"342","ZG","Zillow Group, Inc.",2020-07-30,65.75,69.959999,65.5,69.529999,638000,69.529999
"343","ZG","Zillow Group, Inc.",2020-07-31,70.459999,70.860001,67.080002,68.089996,539500,68.089996
"344","ZG","Zillow Group, Inc.",2020-08-03,68.82,68.839996,66.730003,67.760002,306400,67.760002
"345","ZG","Zillow Group, Inc.",2020-08-04,68.5,69.919998,66.910004,68.099998,547800,68.099998
"346","ZG","Zillow Group, Inc.",2020-08-05,68.610001,70.970001,67.459999,70.639999,820000,70.639999
"347","ZG","Zillow Group, Inc.",2020-08-06,70.279999,73.199997,70.25,71.57,1370900,71.57
"348","ZG","Zillow Group, Inc.",2020-08-07,79.449997,85.160004,76.239998,79.839996,3803900,79.839996
"349","ZG","Zillow Group, Inc.",2020-08-10,79.75,80.879997,78.419998,79.410004,944600,79.410004
"350","ZG","Zillow Group, Inc.",2020-08-11,79.330002,79.550003,74.910004,75.239998,534700,75.239998
"351","ZG","Zillow Group, Inc.",2020-08-12,75.760002,78.489998,75.599998,76.099998,388600,76.099998
"352","ZG","Zillow Group, Inc.",2020-08-13,76.730003,77.68,74.040001,74.559998,823900,74.559998
"353","ZG","Zillow Group, Inc.",2020-08-14,74.629997,77.029999,73.620003,76.669998,464200,76.669998
"354","ZG","Zillow Group, Inc.",2020-08-17,77.540001,80.709999,77.260002,79.82,478500,79.82
"355","ZG","Zillow Group, Inc.",2020-08-18,80.400002,82.940002,80.059998,82.389999,560600,82.389999
"356","ZG","Zillow Group, Inc.",2020-08-19,82.339996,84.809998,81.040001,83.5,575700,83.5
"357","ZG","Zillow Group, Inc.",2020-08-20,83.230003,84.910004,82.510002,82.879997,504600,82.879997
"358","ZG","Zillow Group, Inc.",2020-08-21,83.440002,84.360001,82.760002,82.889999,615300,82.889999
"359","ZG","Zillow Group, Inc.",2020-08-24,83.870003,84.82,82.139999,83.360001,460100,83.360001
"360","ZG","Zillow Group, Inc.",2020-08-25,83.040001,83.099998,80.230003,82.629997,387900,82.629997
"361","ZG","Zillow Group, Inc.",2020-08-26,82.800003,85.449997,82.800003,83.550003,562800,83.550003
"362","ZG","Zillow Group, Inc.",2020-08-27,83.769997,86.489998,82.82,84.959999,477800,84.959999
"363","ZG","Zillow Group, Inc.",2020-08-28,85.440002,87.68,84.800003,86.949997,460100,86.949997
"364","ZG","Zillow Group, Inc.",2020-08-31,87.07,87.349998,84.059998,85.279999,453400,85.279999
"365","ZG","Zillow Group, Inc.",2020-09-01,85.239998,88.82,85.209999,88.260002,395200,88.260002
"366","ZG","Zillow Group, Inc.",2020-09-02,91.199997,92.660004,87.910004,88.900002,1039100,88.900002
"367","ZG","Zillow Group, Inc.",2020-09-03,87.510002,87.510002,82.300003,85.019997,529600,85.019997
"368","ZG","Zillow Group, Inc.",2020-09-04,84.760002,85.580002,78.739998,83.440002,485600,83.440002
"369","ZG","Zillow Group, Inc.",2020-09-08,80.470001,84.400002,79.25,80.489998,561200,80.489998
"370","ZG","Zillow Group, Inc.",2020-09-09,82.389999,83.739998,80.199997,82.269997,516200,82.269997
"371","ZG","Zillow Group, Inc.",2020-09-10,82.940002,86.059998,81.970001,82.540001,596800,82.540001
"372","ZG","Zillow Group, Inc.",2020-09-11,83.300003,85.860001,82.43,85.239998,576100,85.239998
"373","ZG","Zillow Group, Inc.",2020-09-14,87.419998,88.790001,85.760002,87.050003,795100,87.050003
"374","ZG","Zillow Group, Inc.",2020-09-15,88.300003,92.650002,86.660004,91,1059600,91
"375","ZG","Zillow Group, Inc.",2020-09-16,92.080002,97.050003,91.709999,94.699997,1267100,94.699997
"376","ZG","Zillow Group, Inc.",2020-09-17,92.68,96.660004,91.730003,95.970001,1530700,95.970001
"377","ZG","Zillow Group, Inc.",2020-09-18,97,97.699997,92.849998,95.309998,1259100,95.309998
"378","ZG","Zillow Group, Inc.",2020-09-21,92.779999,95.339996,90.800003,94.809998,1324900,94.809998
"379","ZG","Zillow Group, Inc.",2020-09-22,95.699997,98.879997,94.129997,98.599998,1320900,98.599998
"380","ZG","Zillow Group, Inc.",2020-09-23,98.800003,101.57,95.410004,95.93,863400,95.93
"381","ZG","Zillow Group, Inc.",2020-09-24,94.940002,99.849998,93.160004,97.440002,615600,97.440002
"382","ZG","Zillow Group, Inc.",2020-09-25,99.300003,101.849998,98.510002,101.199997,758700,101.199997
"383","ZG","Zillow Group, Inc.",2020-09-28,102.639999,102.809998,99.900002,100.980003,421700,100.980003
"384","ZG","Zillow Group, Inc.",2020-09-29,100.440002,102.620003,100.059998,101.389999,487900,101.389999
"385","ZG","Zillow Group, Inc.",2020-09-30,101.080002,103.919998,100.629997,101.540001,673000,101.540001
"386","ZG","Zillow Group, Inc.",2020-10-01,104.169998,108.07,102.699997,107.559998,1176700,107.559998
"387","ZG","Zillow Group, Inc.",2020-10-02,103.93,109.400002,103.57,108,718800,108
"388","ZG","Zillow Group, Inc.",2020-10-05,109.489998,112.209999,109.480003,110.260002,683000,110.260002
"389","ZG","Zillow Group, Inc.",2020-10-06,110.099998,110.690002,104.220001,105.279999,723600,105.279999
"390","ZG","Zillow Group, Inc.",2020-10-07,107.589996,108.5,104.599998,105.790001,866700,105.790001
"391","ZG","Zillow Group, Inc.",2020-10-08,106.309998,106.800003,104.330002,105.089996,439100,105.089996
"392","ZG","Zillow Group, Inc.",2020-10-09,105.419998,106.309998,103.779999,104.639999,762600,104.639999
"393","ZG","Zillow Group, Inc.",2020-10-12,106.300003,106.620003,100.309998,101.089996,578600,101.089996
"394","ZG","Zillow Group, Inc.",2020-10-13,101.400002,103.360001,100.110001,101.550003,522700,101.550003
"395","ZG","Zillow Group, Inc.",2020-10-14,103.32,105.360001,101.580002,103.360001,509900,103.360001
"396","ZG","Zillow Group, Inc.",2020-10-15,102.5,106.370003,101.540001,102.290001,426700,102.290001
"397","ZG","Zillow Group, Inc.",2020-10-16,103.370003,104.269997,97.739998,97.870003,819200,97.870003
"398","ZG","Zillow Group, Inc.",2020-10-19,98.769997,101.330002,97.68,98.82,537700,98.82
"399","ZG","Zillow Group, Inc.",2020-10-20,99.510002,100.669998,97.82,99.059998,1078400,99.059998
"400","ZG","Zillow Group, Inc.",2020-10-21,99.209999,102.489998,98.769997,99.099998,452200,99.099998
"401","ZG","Zillow Group, Inc.",2020-10-22,99.360001,101.309998,95.07,97.169998,747000,97.169998
"402","ZG","Zillow Group, Inc.",2020-10-23,97.169998,97.75,95.25,96.760002,435800,96.760002
"403","ZG","Zillow Group, Inc.",2020-10-26,95.089996,95.949997,90.510002,92.529999,558700,92.529999
"404","ZG","Zillow Group, Inc.",2020-10-27,94.269997,94.269997,91.489998,93.080002,456000,93.080002
"405","ZG","Zillow Group, Inc.",2020-10-28,90.459999,91.779999,89.5,90.279999,508700,90.279999
"406","ZG","Zillow Group, Inc.",2020-10-29,91.290001,93.870003,90.669998,92.720001,881800,92.720001
"407","ZG","Zillow Group, Inc.",2020-10-30,91.650002,92.389999,86.110001,89.330002,699800,89.330002
"408","ZG","Zillow Group, Inc.",2020-11-02,89.919998,91.160004,88.089996,89.790001,573500,89.790001
"409","ZG","Zillow Group, Inc.",2020-11-03,91.32,93.769997,88.790001,92.459999,467100,92.459999
"410","ZG","Zillow Group, Inc.",2020-11-04,95.18,100.919998,94.779999,100.610001,903900,100.610001
"411","ZG","Zillow Group, Inc.",2020-11-05,103.110001,105.169998,102.260002,104.110001,987800,104.110001
"412","ZG","Zillow Group, Inc.",2020-11-06,114.720001,120.25,113.059998,119.580002,2256500,119.580002
"413","ZG","Zillow Group, Inc.",2020-11-09,116.139999,116.980003,104.239998,104.589996,1565100,104.589996
"414","ZG","Zillow Group, Inc.",2020-11-10,104,104.559998,96.080002,101.190002,937500,101.190002
"415","ZG","Zillow Group, Inc.",2020-11-11,102.660004,110.639999,102.43,110.110001,1620000,110.110001
"416","ZG","Zillow Group, Inc.",2020-11-12,110.099998,112.610001,108.150002,108.690002,1074400,108.690002
"417","ZG","Zillow Group, Inc.",2020-11-13,110.68,110.989998,106.059998,107.970001,653900,107.970001
"418","ZG","Zillow Group, Inc.",2020-11-16,107.949997,109.5,105.18,108.519997,557000,108.519997
"419","ZG","Zillow Group, Inc.",2020-11-17,108.82,109.449997,105.599998,106.959999,532900,106.959999
"420","ZG","Zillow Group, Inc.",2020-11-18,108.059998,108.059998,102.599998,104.040001,628600,104.040001
"421","ZG","Zillow Group, Inc.",2020-11-19,103.919998,111.580002,103.919998,111.239998,649500,111.239998
"422","ZG","Zillow Group, Inc.",2020-11-20,111.32,114.910004,109.540001,113.43,903600,113.43
"423","ZG","Zillow Group, Inc.",2020-11-23,114.089996,118.309998,113.449997,116.339996,540000,116.339996
"424","ZG","Zillow Group, Inc.",2020-11-24,116.010002,116.589996,108.07,108.779999,989000,108.779999
"425","ZG","Zillow Group, Inc.",2020-11-25,109.800003,112.419998,107.699997,109.449997,1061400,109.449997
"426","ZG","Zillow Group, Inc.",2020-11-27,110.480003,110.830002,108.82,110.599998,433200,110.599998
"427","ZG","Zillow Group, Inc.",2020-11-30,111.099998,111.279999,105.57,110.349998,4059600,110.349998
"428","ZG","Zillow Group, Inc.",2020-12-01,111.419998,113.489998,109.389999,110.919998,941200,110.919998
