"","AAPL","GILD","TSLA","ZG","Return","Risk","SharpeRatio"
"48",0.371085139410169,0.120913415553307,0.330726645996114,0.17727479904041,0.278673319277231,0.302396746525688,0.921548669021669
"49",0.0697483853089546,0.156111126121128,0.3451814260323,0.428959062537617,0.237921308522141,0.354471970586996,0.671199215351641
"50",0.287399880732244,0.134814809288018,0.262382013695195,0.315403296284544,0.251289362820003,0.308287679055149,0.81511322019149
"51",0.37596579538608,0.231653486826348,0.355339056024904,0.0370416617626681,0.250108486067029,0.289582491119074,0.863686492579366
"52",0.23973159905035,0.323008857910451,0.208847645347739,0.22841189769146,0.180059070376173,0.267900479781084,0.67211178764334
"53",0.164139382303809,0.0857339035853693,0.374695209549924,0.375431504560898,0.27573070961023,0.353429041426448,0.780158609766119
"54",0.178470309442148,0.520663304414289,0.0866091927325578,0.214257193411005,0.0967914056121439,0.246426255001157,0.392780410560107
"55",0.37407385632848,0.350346393371689,0.101375687382318,0.174204062917513,0.165621062711576,0.243811042144242,0.679300909651141
"56",0.261940835922031,0.294162006417317,0.146621428072619,0.297275729588033,0.178804941295403,0.272404202347378,0.656395678754566
"57",0.502042331921773,0.159516369498328,0.160020041948437,0.178421256631462,0.24644858643098,0.266429224920077,0.925005830366053
"58",0.207940641119457,0.353673251201962,0.0823321637612805,0.356053943917301,0.144490156597449,0.276586930083323,0.522404137295716
"59",0.286060087231647,0.42716574413886,0.239955541597781,0.0468186270317116,0.160918847463373,0.253635696225887,0.634448738319781
"60",0.0122966368958756,0.261014544459449,0.286496592969258,0.440192225675418,0.189388794230202,0.338177311467879,0.560028091205021
"61",0.12805601591505,0.260996423688382,0.283830611609799,0.327116948786769,0.200885356272712,0.307165003984037,0.653998188814347
"62",0.0386389652016128,0.423177333257921,0.0888142331077747,0.449369468432692,0.110010444562961,0.303516137086513,0.362453362839169
"63",0.227656638353512,0.325035138247975,0.248665069817029,0.198643153581483,0.185820018585671,0.271226285817526,0.685110655943894
"64",0.17739793512561,0.409443458905729,0.376253585488271,0.03690502048039,0.180631550749808,0.288493408768055,0.626120199838025
"65",0.197823092854964,0.151623806803234,0.00700754072552331,0.643545559616279,0.186716514009148,0.373220397450753,0.500284859253399
"66",0.187014594842218,0.14329064327692,0.268323110662541,0.401371651218321,0.239064953641698,0.329514340136352,0.725506979583268
"67",0.0197510473801383,0.787551143639123,0.12981007163079,0.0628877373499485,0.0207168474351951,0.257874598407763,0.0803369062447812
"68",0.175756498275552,0.348499203879321,0.160203232011568,0.315541065833559,0.157158850454882,0.276409126435485,0.568573304657376
"69",0.330460739320223,0.145554279532497,0.138306038424184,0.385678942723095,0.227915746740185,0.303299100423945,0.751455399708108
"70",0.182814807911036,0.316152008065614,0.219802245263151,0.281230938760199,0.178285589324959,0.280434393445329,0.635747944945689
"71",0.293695700176569,0.197484624473867,0.0462043114733064,0.462615363876258,0.190824015211907,0.312028084754971,0.611560383616611
"72",0.114102817466402,0.305415844970695,0.290098666917466,0.290382670645436,0.187717995981871,0.298677529194211,0.628497217344428
"73",0.146071750226646,0.251954285955041,0.276439579678101,0.325534384140212,0.203983287526159,0.305454849849508,0.667801763915871
"74",0.410373644822899,0.259013750286127,0.0207489906232592,0.309863614267715,0.180192530527137,0.267509415180856,0.673593228131104
"75",0.338897509350924,0.187037108290564,0.150499733205319,0.323565649153192,0.218847983950841,0.28623452425825,0.764575777565493
"76",0.447346310390124,0.363498993491896,0.111886268498945,0.0772684276190353,0.171283034297584,0.237571820483257,0.720973699444525
"77",0.27440850499401,0.123683002808664,0.202002637078388,0.399905855118938,0.241150720606253,0.318128565543076,0.75802913263883
"78",0.176810676045677,0.17257156225751,0.0605376000835259,0.590080161613286,0.188725805977677,0.356030070889053,0.530083892931864
"79",0.156557951051488,0.323543888910722,0.181282752383695,0.338615407654095,0.166231808959328,0.286243764429194,0.580735127246581
"80",0.28940863656628,0.152311387454146,0.439274052861414,0.11900592311816,0.282181042635621,0.324163310089267,0.870490378932504
"81",0.168852981005423,0.0840156179184389,0.26933070781515,0.477800693260988,0.255312927978103,0.355992672021923,0.717185908709885
"82",0.395240700256329,0.0597450032131709,0.425421515558353,0.119592780972148,0.320566722011884,0.328960599101024,0.974483639949349
"83",0.258878611594147,0.0604465888833888,0.367364493569145,0.313310305953319,0.292679602559373,0.339935066405263,0.860986792726018
"84",0.332426752223995,0.103377035749021,0.00973307354344461,0.55446313848354,0.215389452249425,0.346937934234646,0.620829926610877
"85",0.197247083949822,0.0974500713579566,0.270678193130628,0.434624651561594,0.254569021837076,0.342770436984943,0.742680798485135
"86",0.0817315477099372,0.335900651646108,0.272160739887645,0.31020706075631,0.172229710067403,0.297947354053625,0.578054168711983
"87",0.0453797097154956,0.290818625264928,0.620443982337647,0.0433576826819301,0.249589878413726,0.376472464362449,0.662969810651102
"88",0.259688177142497,0.315692115501447,0.174847019590664,0.249772687765393,0.177748053101463,0.266035048210771,0.668137729584559
"89",0.0127396851574358,0.322874607419861,0.560997358961989,0.103388348460714,0.224586040970886,0.357374260692778,0.628433733687257
"90",0.23790896872798,0.191266996997374,0.326240497141304,0.244583537133343,0.241608887023522,0.304863499624314,0.792514969228059
"91",0.144851391827684,0.414021540022513,0.399084845262864,0.0420422228869382,0.180320653476081,0.295696811314608,0.609816022954092
"92",0.225085929334469,0.242776881676068,0.384867952502242,0.14726923648722,0.23637600031679,0.304106376321683,0.77728064493706
"93",0.255901825812361,0.129087917428189,0.33798601828261,0.277024238476841,0.264919308408307,0.318741415948195,0.83114178187426
"94",0.264189007437843,0.308644490727327,0.0160426327615645,0.411123869073266,0.150433923869523,0.288958302879014,0.520607722189278
"95",0.0396495314589428,0.420549759496337,0.0648445941815731,0.474956114863147,0.106538744535647,0.309311490350625,0.344438366692677
"96",0.185195401372196,0.297394413679314,0.21992569057499,0.2974844943735,0.183951848090299,0.284706602595719,0.646110228611412
"97",0.272160918431422,0.234844991892118,0.131204739311914,0.361789350364546,0.194060747424508,0.289108676286518,0.671238061469266
"98",0.204028918412001,0.280836911156931,0.189188388384057,0.325945782047011,0.184804063810653,0.286242710924458,0.645620156453258
"99",0.338975497233884,0.070871820602974,0.148006804657551,0.44214587750559,0.253342606587748,0.327012951546851,0.774717348011372
"100",0.190022795735421,0.414307488946685,0.26882623563651,0.126843479681383,0.160279054272859,0.264972998925877,0.60488825247321
"101",0.210158775098562,0.358946189232669,0.382455124774082,0.0484399108946876,0.199849067634611,0.291447317334969,0.685712496728588
"102",0.310838237302348,0.194567715634282,0.175941368340942,0.318652678722428,0.218637003249756,0.288088861013135,0.758922099524661
"103",0.626813433614275,0.0304313037014212,0.0228290193083563,0.319926243375947,0.271865566417094,0.29652957332278,0.916824461623466
"104",0.242806493880211,0.323047802638963,0.251331404504074,0.182814298976752,0.188465198610924,0.269627563966376,0.698983426762804
"105",0.160989193595385,0.425227223664038,0.246867089003902,0.166916493736675,0.150208782469706,0.264403354283098,0.568104678085425
"106",0.385018022249472,0.278782495857463,0.065736603127418,0.270462878765647,0.180460035287009,0.260014877206891,0.694037345960858
"107",0.235130111713889,0.384816383230992,0.0417747675770103,0.338278737478108,0.131107203945229,0.268315649437849,0.488630477647925
"108",0.26073225391494,0.420492966431638,0.223248235250569,0.0955265444028538,0.157137769328348,0.252337744502561,0.622727961835901
"109",0.410726374699408,0.185824266655181,0.0360288965284782,0.367420462116933,0.204425870123399,0.287048822994744,0.712164111981543
"110",0.146704596702433,0.547763124720417,0.297434561469963,0.00809771710718701,0.124100449502696,0.268430154605376,0.46231933101979
"111",0.46885868631388,0.283489734431916,0.155686097820944,0.0919654814332603,0.20504350731086,0.247589186356608,0.828160188771456
"112",0.364550621607857,0.0468978472092818,0.282002335150678,0.306549196032183,0.291033909362577,0.319797452589747,0.910056997032841
"113",0.221568861372941,0.250546565524672,0.236111154301061,0.291773418801325,0.204465277108148,0.289087753606031,0.707277546550083
"114",0.326284703993475,0.088506754580802,0.160123369557412,0.425085171868311,0.249030134795155,0.322032155500524,0.773308287826399
"115",0.293813169765686,0.215968586502408,0.237482437132643,0.252735806599263,0.222563543554889,0.284025740159131,0.783603427739305
"116",0.145560757727263,0.233280630808729,0.358212112643776,0.262946498820232,0.225448751896387,0.314306932051096,0.717288512935935
"117",0.189779759575843,0.129760121708362,0.206842994357398,0.473617124358396,0.231207498536801,0.339199912370931,0.681626056211845
"118",0.235935923615076,0.225734902241111,0.303451877424287,0.234877296719525,0.226506790625288,0.295058624022122,0.767667074216089
"119",0.50731374409046,0.316300538111577,0.0444958722829453,0.131889845515018,0.178159406808746,0.239509878665683,0.743849931373509
"120",0.182141291592683,0.38472108496125,0.135809556264676,0.297328067181391,0.143125044451962,0.267791091168644,0.534465294671911
"121",0.318005607404967,0.129870025268293,0.204881523910169,0.347242843416571,0.244554167256722,0.305012269753549,0.80178468706955
"122",0.295766010688546,0.35638797849337,0.174964629893485,0.1728813809246,0.16980448554059,0.252451550471923,0.672622074307583
"123",0.551213652443003,0.117613296939823,0.164450166019999,0.166722884597175,0.265523553964479,0.271074147660696,0.979523706911497
"124",0.341824631395489,0.0843861508256747,0.316464740708434,0.257324477070403,0.283880710712982,0.314244813939519,0.903374369664599
"125",0.00586969197480595,0.522837073030458,0.023188481192895,0.448104753801841,0.0689329425287395,0.299498616570316,0.230161138365578
"126",0.375689757276146,0.324350731679676,0.0891224419914213,0.210837069052757,0.17088058003939,0.248877513820696,0.686605139275464
"127",0.158330648200816,0.201634542984242,0.505334325779895,0.134700483035047,0.265934311069918,0.344139327773513,0.772751875789495
"128",0.196736228291203,0.577698846646913,0.0200997895001446,0.20546513556174,0.0718196651020708,0.243061492105293,0.295479405149701
"129",0.00514254674528668,0.0145156217717527,0.322690764094274,0.657651067388687,0.269603355376814,0.43131958389653,0.625066343942059
"130",0.162054196213361,0.277001565739219,0.249241985840307,0.311702252207112,0.193081811828962,0.29491531617325,0.65470255778623
"131",0.233044941539679,0.496452147671863,0.227803774794357,0.0426991359941013,0.134019118052197,0.251315844978885,0.533269671331139
"132",0.0567836455281832,0.534896392350631,0.123384032270434,0.284935929850751,0.0879341631236221,0.265200878154239,0.331575686082307
"133",0.0522952818009518,0.513094590194621,0.34366418492085,0.0909459430835769,0.132791114134748,0.283466355522207,0.468454585695427
"134",0.327214704393885,0.471083611380517,0.118660469092031,0.0830412151335668,0.130371117961706,0.235483909339512,0.553630684692525
"135",0.39446201790662,0.0674480918928513,0.40570261743942,0.132387272761108,0.313825693713204,0.323502391005541,0.970087710133271
"136",0.254690105049267,0.0629280785465138,0.60608219154616,0.0762996248580598,0.342015503107576,0.385068239003049,0.888194528827052
"137",0.468056063912579,0.0908696525423964,0.413182588033152,0.0278916955118728,0.316300933237724,0.318339824145033,0.993595237690463
"138",0.188952405851449,0.0802679507055658,0.115706656796231,0.615072986646754,0.227904664062983,0.376695909184471,0.6050096603289
"139",0.495232112101233,0.0477226714721149,0.132894086566611,0.324151129860041,0.274528162426678,0.30010963226292,0.914759584211443
"140",0.224883488470418,0.196329113832034,0.0862805914532165,0.492506806244331,0.191733893783325,0.324194113432107,0.591416950028854
"141",0.231201038755569,0.325206696609431,0.255041046873126,0.188551217761874,0.187353594215328,0.271168238821805,0.690912752280127
"142",0.189429600347673,0.368747737940116,0.261235464164919,0.180587197547293,0.171739551384304,0.270183572717192,0.635640241400124
"143",0.137558263570228,0.395613845205744,0.250031444787223,0.216796446436804,0.156775824494285,0.272831448555362,0.574625195608536
"144",0.259554594442434,0.300119805902512,0.177061276107943,0.263264323547111,0.182633676974402,0.269694462385713,0.677187345112047
"145",0.15872395786084,0.290398595857096,0.220942891786012,0.329934554496052,0.183444689072858,0.29270940623622,0.626712654819217
"146",0.1711993056125,0.111846272602841,0.170231768722488,0.546722653062171,0.227345334612674,0.357857585522155,0.635295558374015
"147",0.285384647378854,0.335255989089732,0.0958188492614092,0.283540514270005,0.159907616000421,0.261615011601863,0.611232570414482
"148",0.366179904606248,0.138771604075722,0.0763146930103703,0.418733798307659,0.221511566915407,0.306702578702757,0.722235749866603
"149",0.259058169803822,0.266494033466482,0.246408964181527,0.228038832548168,0.205700568146284,0.278216681002188,0.739353828121711
"150",0.317377259629962,0.293741741242428,0.315690027073637,0.0731909720539741,0.217301555021685,0.276391695508731,0.786208697847149
"151",0.0263232864146631,0.100125243990033,0.401008908168143,0.472542561427161,0.261490242978068,0.385413223075879,0.678467232886265
"152",0.545973546459476,0.189885346780069,0.115870658642544,0.14827044811791,0.233188247457478,0.255967019047774,0.911008958595388
"153",0.117492488316637,0.271543369314572,0.233312684803051,0.377651457565739,0.187010714329829,0.308185900549105,0.606811388829359
"154",0.503412502641166,0.138064553961202,0.110579488857531,0.247943454540101,0.243194259722858,0.273005951050271,0.890802045842863
"155",0.313369958874184,0.186832806561131,0.130611176554356,0.369186058010329,0.212323603611253,0.29454506308723,0.720852698686628
"156",0.312097795939239,0.358147082896985,0.18268864915844,0.147066472005336,0.172418805761704,0.250736788411857,0.687648616917322
"157",0.135688874479071,0.292972128943005,0.323747320794952,0.247591675782973,0.200042657451386,0.299222931417931,0.668540530979502
"158",0.176481683444044,0.246406821902599,0.138810568710626,0.43830092594273,0.182303909202402,0.310449359501494,0.587225915025682
"159",0.015045155062319,0.325270202851826,0.279486361301153,0.380198280784702,0.169868173783325,0.31771566277226,0.53465470446475
"160",0.542245880544249,0.144202359939935,0.00677454110079751,0.306777218415018,0.224883123501916,0.278430044632704,0.807682675907244
"161",0.324984388313767,0.358551831523063,0.208080409894981,0.108383370268189,0.178423321668647,0.251832976925067,0.708498640040047
"162",0.265017880866591,0.337439411956312,0.257794261321967,0.13974844585513,0.187824853272651,0.265383009093469,0.707750107718834
"163",0.212435965498584,0.396180896069683,0.26322509529955,0.128158043132183,0.166632004981325,0.26395433590192,0.631291031503425
"164",0.305746274246675,0.103251420523041,0.212001361126163,0.379000944104121,0.252755011765914,0.316443995812439,0.798735369008947
"165",0.0893051960273238,0.459606164370767,0.406459079791155,0.0446295598107538,0.163048913530162,0.29854033252813,0.546153721171991
"166",0.401608836242322,0.0517504703183803,0.438904357732224,0.107736335707074,0.326747788420024,0.332942634849061,0.981393652297353
"167",0.035620494450614,0.256401320950045,0.485852919901194,0.222125264698147,0.232057648298606,0.346679227398931,0.669372809094132
"168",0.379422001335665,0.350136353661149,0.142865170125315,0.127576474877872,0.174039599617316,0.243722767224813,0.714088394773474
"169",0.361999128230794,0.272279636544664,0.297042567638366,0.0686786675861757,0.224747883698056,0.272924792988903,0.823479176210989
"170",0.153081538248526,0.728903065821994,0.0656265250695107,0.0523888708599691,0.0366969460718725,0.244222744664819,0.150260149283953
"171",0.551696680323603,0.232118733027599,0.0072488971232925,0.208935689525505,0.199998385109572,0.253819573931691,0.787954931968316
"172",0.658631408830689,0.0832392597801399,0.147510901003084,0.110618430386087,0.284604813363561,0.270992977761971,1.05022947721378
"173",0.0377786816509718,0.405083406552728,0.293825163284286,0.263312748512015,0.152256765213215,0.292485543638679,0.520561677404833
"174",0.086009141799731,0.147814489650855,0.460823770689202,0.305352597860213,0.265519457067275,0.358834692980697,0.739949236406632
"175",0.703140051758581,0.0912111885627057,0.185242012033923,0.0204067476447901,0.294913061408043,0.27387712424718,1.07680793793452
"176",0.21907866003195,0.347333872465903,0.345020108772843,0.0885673587293029,0.196944021363307,0.282931756817046,0.696083124704373
"177",0.365245265695379,0.325941051786958,0.237514603924171,0.0712990785934914,0.197644805568796,0.256984957536601,0.769090951717074
"178",0.0839902678337715,0.38755661776004,0.13919632462103,0.389256789785159,0.133264014783736,0.291860869715442,0.456601170666234
"179",0.343449188351582,0.271270478466431,0.0195460603538955,0.365734272828091,0.169632569391767,0.279226816193049,0.607508160228021
"180",0.273146679910536,0.400372443943414,0.162768370256988,0.163712505889061,0.152796425938874,0.248183341612311,0.615659475556417
"181",0.15954604686816,0.409761226042298,0.355455806208984,0.0752369208805576,0.174771862089746,0.284102840429529,0.615171118407376
"182",0.336238742897965,0.262169391054877,0.323316761466951,0.0782751045802061,0.230220640646136,0.280422594386771,0.82097750058116
"183",0.289134595067405,0.0812146422353652,0.0652307070453943,0.564420055651836,0.228315461355308,0.355032097492144,0.643083999920204
"184",0.736642798047728,0.055572972588169,0.182917033214578,0.0248671961495252,0.309514486651401,0.279072919151012,1.10908105162263
"185",0.170833657990659,0.620478041350506,0.0891122147413689,0.119576085917466,0.0701488257503415,0.239826299015418,0.292498470928044
"186",0.257787541278042,0.250363954589912,0.168847576410891,0.323000927721156,0.195294208738348,0.28391961841848,0.687850349427054
"187",0.0253788932494835,0.144164019314643,0.410850592622156,0.419606494813717,0.24990465012249,0.370817695734602,0.673928598869644
"188",0.335911110614392,0.174134553224835,0.244447728057335,0.245506608103438,0.240998486420406,0.287623307781204,0.837896234069232
"189",0.133595658775267,0.159929165971846,0.116292325110212,0.590182850142675,0.198643382549462,0.362200692265832,0.548434574508407
"190",0.329645962795393,0.0912968112516385,0.213405139217603,0.365652086735365,0.259301138041351,0.314673770432064,0.824031623879286
"191",0.0207729823653698,0.40663051182225,0.200385126686871,0.37221137912551,0.132945986368653,0.297532929115097,0.446827807476813
"192",0.200810359545743,0.540750495012155,0.195770993807358,0.0626681516347448,0.112950207885895,0.24694068770331,0.457398126393817
"193",0.357706600961406,0.260639707788947,0.161107288469932,0.220546402779716,0.201189100023946,0.262292390410747,0.767041314881023
"194",0.445875982212729,0.195134637653217,0.262085794328767,0.0969035858052879,0.250045054088809,0.27276330064564,0.916710765330029
"195",0.27668766950694,0.223131776254361,0.235165952645502,0.265014601593197,0.218165183764375,0.285299635770681,0.764687915478911
"196",0.36495039668841,0.126271816108698,0.318913198434725,0.189864588768167,0.27390102242002,0.300482361142144,0.911537773395127
"197",0.343839501559852,0.189249918274061,0.213075864063079,0.253834716103009,0.231053941577511,0.281803854897494,0.81991050712048
"198",0.259270557739436,0.0874592086514354,0.29072733561527,0.362542897993858,0.268498926255855,0.329475808216366,0.814927589704955
"199",0.0950653772585453,0.46372937961053,0.392074158963762,0.0491310841671635,0.159772043098725,0.294231925517521,0.543013960221018
"200",0.226743856398923,0.370675372199176,0.239430261672042,0.163150509729859,0.170869196362356,0.262936078936352,0.649850705363708
"201",0.388133515465999,0.0421491943081111,0.247907695592306,0.321809594633584,0.288086269715585,0.316700528478723,0.909648844286471
"202",0.0928791301305438,0.286378047357192,0.316971821170059,0.303771001342206,0.196210179547574,0.309182979739507,0.634608605276025
"203",0.40716668244463,0.187497854964157,0.17305777161779,0.232277690973423,0.230411769236821,0.272039949635602,0.846977694068308
"204",0.446876077089027,0.234547609616691,0.0796709112175056,0.238905402076777,0.202369685288196,0.25910822325328,0.78102378514779
"205",0.0959221917717222,0.00521665516135277,0.634654824660915,0.26420632840601,0.348587149435879,0.421831987108285,0.826364903774821
"206",0.31197170593925,0.343778533958992,0.198759406852194,0.145490353249564,0.179566882762212,0.253877892231427,0.707296256416545
"207",0.3514121778332,0.48743501118893,0.0599191398769192,0.101233671100951,0.117618448626553,0.231988262422976,0.507001722406555
"208",0.140558735253433,0.379451863151581,0.274845493507705,0.205143908087281,0.166294574320307,0.27698355881027,0.600377058604467
"209",0.282121223619687,0.0354419407899258,0.443047274933853,0.239389560656534,0.319174461600796,0.350593083673897,0.910384364278204
"210",0.265871488238909,0.234834838272324,0.310786020942344,0.188507652546424,0.228422682254225,0.289207220742839,0.789823579326662
"211",0.160635738944801,0.191473995256999,0.4304811636092,0.217409102189,0.254121775062958,0.33046838425824,0.768974543913942
"212",0.456228749170016,0.182735696960876,0.33586877094624,0.0251667829228686,0.269948390740854,0.288722044757674,0.934976721183252
"213",0.167906127559719,0.23956388423319,0.381294255482635,0.211235732724457,0.230512985113204,0.311710900672074,0.739508899484104
"214",0.339135166893375,0.268443062923991,0.0557935706926521,0.336628199489982,0.17684985096363,0.273957078592633,0.645538534255581
"215",0.213258964713243,0.341251822657133,0.0460256979974492,0.399463514632175,0.141794417027908,0.285860963080144,0.49602581443817
"216",0.164602137174423,0.279674939071456,0.296064853180105,0.259658070574016,0.201593569250734,0.294815904824152,0.683794754462036
"217",0.00334639751396201,0.083950057947782,0.363594280092049,0.549109264446207,0.256359081215327,0.399760213245792,0.641282130439792
"218",0.0825705765832906,0.32495040633747,0.326280815568913,0.266198201510327,0.185735998151816,0.30259856802887,0.613803295110422
"219",0.172439850310826,0.290858404771204,0.279204059314759,0.25749768560321,0.195887735891598,0.289772993267251,0.676004115093416
"220",0.247572225716661,0.388587213774982,0.360169408757865,0.00367115175049261,0.190806745031582,0.283500711712494,0.673037975386405
"221",0.351312543820431,0.328441067745554,0.0273904295787587,0.292855958855256,0.155696077251687,0.259640025191693,0.599661308524124
"222",0.0430913644303558,0.346257955732249,0.0170971090702653,0.59355357076713,0.118460574060494,0.347295753804223,0.34109421944523
"223",0.029788500885255,0.0357186575607246,0.51017528459781,0.42431755695621,0.304548331890387,0.409785028432562,0.74319047978715
"224",0.170543711826499,0.3896223238108,0.234768018231979,0.205065946130722,0.158934813928516,0.267526174460974,0.59409070625985
"225",0.148302381320314,0.33553102045843,0.305629167423432,0.210537430797825,0.185498890536086,0.286570536934944,0.647306218287881
"226",0.284350930265321,0.376341297890393,0.0422886423456481,0.297019129498638,0.138392356515882,0.25909568402774,0.534136093525454
"227",0.37111970058548,0.427420339907367,0.134038475506917,0.0674214840002358,0.149669450388626,0.237145447371495,0.631129342973068
"228",0.224543360442606,0.267259482908174,0.186315538237197,0.321881618412022,0.190297676043145,0.285492546376365,0.666559174516153
"229",0.342204545527285,0.11372566484115,0.500274810482161,0.043794979149404,0.313060121125127,0.342626235192859,0.913707384225583
"230",0.323701370168941,0.343943784779573,0.318858872110384,0.0134959729411024,0.203775969028174,0.273634931053129,0.744700131097693
"231",0.102054605388458,0.279469717894748,0.299382739831117,0.319092936885676,0.195788424788845,0.308370768363956,0.634912400509261
"232",0.580662788033925,0.0829864998703431,0.0120293320829612,0.32432138001277,0.248495216527324,0.289639026370467,0.857947976283703
"233",0.172426885343073,0.475952228932058,0.094427071763323,0.257193813961547,0.109624872099231,0.25403893722151,0.431527833088216
